sequence,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,cross_time[0],mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,similarity,response_time,Pass,trialNumber,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,video_file,video_id,Prolific_ID*,date,expName,psychopyVersion,OS,frameRate,mouse_5.clicked_name,mouse_7.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,this_video,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,Experiment.thisRepN,Experiment.thisTrialN,Experiment.thisN,Experiment.thisIndex,Experiment.ran,mouse_9.clicked_name,mouse_6.clicked_name,key_resp.keys,key_resp.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,-3,382.0205,1,25,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.092592593,0.043518519,1,0,0,group_1/0927.mp4,-0.00462963,-0.007407407,1,0,0,24,0,24,0,1,response7disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,-4,385.9916,1,26,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.024074074,0.040740741,1,0,0,group_1/1375.mp4,-0.005555556,0.001851852,1,0,0,25,0,25,0,1,response7disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,1,393.7669,1,27,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.026851852,-0.035185185,1,0,0,group_1/1703.mp4,0.009259259,-0.002777778,1,0,0,26,0,26,0,1,response3disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,2,400.4409,1,28,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.036111111,-0.02037037,1,0,0,group_1/1768.mp4,0.000925926,-0.005555556,1,0,0,27,0,27,0,1,response3disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,-3,407.5821,1,29,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.069444444,0.022222222,1,0,0,group_1/0927.mp4,0.005555556,-0.00462963,1,0,0,28,0,28,0,1,response7disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-2,413.0048,1,30,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.039814815,-0.011111111,1,0,0,group_1/1071.mp4,-0.00462963,-0.005555556,1,0,0,29,0,29,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,-2,421.1805,1,31,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.050925926,-0.019444444,1,0,0,group_1/1703.mp4,0.00462963,0.000925926,1,0,0,30,0,30,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,1,429.4729,1,32,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.006481481,-0.035185185,1,0,0,group_1/1169.mp4,0.001851852,-0.011111111,1,0,0,31,0,31,0,1,response3disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,-1,436.4474,1,33,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.012037037,-0.043518519,1,0,0,group_1/0927.mp4,-0.00462963,-0.008333333,1,0,0,32,0,32,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-3,441.236,1,34,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.050925926,0.013888889,1,0,0,group_1/0059.mp4,-0.003703704,-0.008333333,1,0,0,33,0,33,0,1,response7disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,449.4282,1,35,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.089814815,0.05,1,0,0,group_1/1703.mp4,-0.007407407,-0.003703704,1,0,0,34,0,34,0,1,response1disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,-2,455.001,1,36,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.037037037,-0.005555556,1,0,0,group_1/1791.mp4,-0.008333333,-0.000925926,1,0,0,35,0,35,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,-2,460.7408,1,37,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.018518519,-0.009259259,1,0,0,group_1/0059.mp4,0,-0.00462963,1,0,0,36,0,36,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,-3,468.5995,1,38,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.072222222,0.025925926,1,0,0,group_1/2138.mp4,0.003703704,-0.001851852,1,0,0,37,0,37,0,1,response7disk_2,center_square_2,,
